Chrom	Source	Feature	Start	End	Score	Strand	Frame	Attribute	Gene
NC_060941.1	BestRefSeq	exon	64780355	64780655	.	-	.	ID=exon-NM_001321068.2-5;Parent=rna-NM_001321068.2;Dbxref=GeneID:1444,Genbank:NM_001321068.2,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 6;transcript_id=NM_001321068.2	CSHL1
NC_060941.1	BestRefSeq	exon	64781934	64782005	.	-	.	ID=exon-NM_022581.3-1;Parent=rna-NM_022581.3;Dbxref=GeneID:1444,Genbank:NM_022581.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 2;transcript_id=NM_022581.3	CSHL1
NC_060941.1	BestRefSeq	exon	64781492	64781671	.	-	.	ID=exon-NM_022581.3-2;Parent=rna-NM_022581.3;Dbxref=GeneID:1444,Genbank:NM_022581.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 2;transcript_id=NM_022581.3	CSHL1
NC_060941.1	BestRefSeq	exon	64781167	64781213	.	-	.	ID=exon-NM_022581.3-3;Parent=rna-NM_022581.3;Dbxref=GeneID:1444,Genbank:NM_022581.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 2;transcript_id=NM_022581.3	CSHL1
NC_060941.1	BestRefSeq	exon	64780909	64781073	.	-	.	ID=exon-NM_022581.3-4;Parent=rna-NM_022581.3;Dbxref=GeneID:1444,Genbank:NM_022581.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 2;transcript_id=NM_022581.3	CSHL1
NC_060941.1	BestRefSeq	exon	64780355	64780655	.	-	.	ID=exon-NM_022581.3-5;Parent=rna-NM_022581.3;Dbxref=GeneID:1444,Genbank:NM_022581.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 2;transcript_id=NM_022581.3	CSHL1
NC_060941.1	BestRefSeq	exon	64781934	64782005	.	-	.	ID=exon-NM_022579.3-1;Parent=rna-NM_022579.3;Dbxref=GeneID:1444,Genbank:NM_022579.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_022579.3	CSHL1
NC_060941.1	BestRefSeq	exon	64781492	64781671	.	-	.	ID=exon-NM_022579.3-2;Parent=rna-NM_022579.3;Dbxref=GeneID:1444,Genbank:NM_022579.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_022579.3	CSHL1
NC_060941.1	BestRefSeq	exon	64781167	64781282	.	-	.	ID=exon-NM_022579.3-3;Parent=rna-NM_022579.3;Dbxref=GeneID:1444,Genbank:NM_022579.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_022579.3	CSHL1
NC_060941.1	BestRefSeq	exon	64780909	64781073	.	-	.	ID=exon-NM_022579.3-4;Parent=rna-NM_022579.3;Dbxref=GeneID:1444,Genbank:NM_022579.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_022579.3	CSHL1
NC_060941.1	BestRefSeq	exon	64780355	64780655	.	-	.	ID=exon-NM_022579.3-5;Parent=rna-NM_022579.3;Dbxref=GeneID:1444,Genbank:NM_022579.3,HGNC:HGNC:2442,MIM:603515;gbkey=mRNA;gene=CSHL1;product=chorionic somatomammotropin hormone like 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_022579.3	CSHL1
NC_060941.1	Gnomon	gene	64782671	64788685	.	+	.	ID=gene-LOC112268204;Dbxref=GeneID:112268204;Name=LOC112268204;gbkey=Gene;gene=LOC112268204;gene_biotype=lncRNA	LOC112268204
NC_060941.1	Gnomon	exon	64782671	64783010	.	+	.	ID=exon-XR_007087963.1-1;Parent=rna-XR_007087963.1;Dbxref=GeneID:112268204,Genbank:XR_007087963.1;gbkey=ncRNA;gene=LOC112268204;product=uncharacterized LOC112268204;transcript_id=XR_007087963.1	LOC112268204
NC_060941.1	Gnomon	exon	64788356	64788403	.	+	.	ID=exon-XR_007087963.1-2;Parent=rna-XR_007087963.1;Dbxref=GeneID:112268204,Genbank:XR_007087963.1;gbkey=ncRNA;gene=LOC112268204;product=uncharacterized LOC112268204;transcript_id=XR_007087963.1	LOC112268204
NC_060941.1	Gnomon	exon	64788549	64788685	.	+	.	ID=exon-XR_007087963.1-3;Parent=rna-XR_007087963.1;Dbxref=GeneID:112268204,Genbank:XR_007087963.1;gbkey=ncRNA;gene=LOC112268204;product=uncharacterized LOC112268204;transcript_id=XR_007087963.1	LOC112268204
NC_060941.1	BestRefSeq	gene	64787962	64789598	.	-	.	ID=gene-GH1;Dbxref=GeneID:2688,HGNC:HGNC:4261,MIM:139250;Name=GH1;description=growth hormone 1;gbkey=Gene;gene=GH1;gene_biotype=protein_coding;gene_synonym=GH,GH-N,GHB5,GHN,hGH-N,IGHD1A,IGHD1B,IGHD2	GH1
NC_060941.1	BestRefSeq	exon	64789526	64789598	.	-	.	ID=exon-NM_022560.4-1;Parent=rna-NM_022560.4;Dbxref=GeneID:2688,Genbank:NM_022560.4,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 3;transcript_id=NM_022560.4	GH1
NC_060941.1	BestRefSeq	exon	64789105	64789265	.	-	.	ID=exon-NM_022560.4-2;Parent=rna-NM_022560.4;Dbxref=GeneID:2688,Genbank:NM_022560.4,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 3;transcript_id=NM_022560.4	GH1
NC_060941.1	BestRefSeq	exon	64788519	64788683	.	-	.	ID=exon-NM_022560.4-3;Parent=rna-NM_022560.4;Dbxref=GeneID:2688,Genbank:NM_022560.4,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 3;transcript_id=NM_022560.4	GH1
NC_060941.1	BestRefSeq	exon	64787962	64788265	.	-	.	ID=exon-NM_022560.4-4;Parent=rna-NM_022560.4;Dbxref=GeneID:2688,Genbank:NM_022560.4,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 3;transcript_id=NM_022560.4	GH1
NC_060941.1	BestRefSeq	exon	64789526	64789598	.	-	.	ID=exon-NM_022559.4-1;Parent=rna-NM_022559.4;Dbxref=GeneID:2688,Genbank:NM_022559.4,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 2;transcript_id=NM_022559.4	GH1
NC_060941.1	BestRefSeq	exon	64789105	64789265	.	-	.	ID=exon-NM_022559.4-2;Parent=rna-NM_022559.4;Dbxref=GeneID:2688,Genbank:NM_022559.4,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 2;transcript_id=NM_022559.4	GH1
NC_060941.1	BestRefSeq	exon	64788776	64788850	.	-	.	ID=exon-NM_022559.4-3;Parent=rna-NM_022559.4;Dbxref=GeneID:2688,Genbank:NM_022559.4,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 2;transcript_id=NM_022559.4	GH1
NC_060941.1	BestRefSeq	exon	64788519	64788683	.	-	.	ID=exon-NM_022559.4-4;Parent=rna-NM_022559.4;Dbxref=GeneID:2688,Genbank:NM_022559.4,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 2;transcript_id=NM_022559.4	GH1
NC_060941.1	BestRefSeq	exon	64787962	64788265	.	-	.	ID=exon-NM_022559.4-5;Parent=rna-NM_022559.4;Dbxref=GeneID:2688,Genbank:NM_022559.4,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 2;transcript_id=NM_022559.4	GH1
NC_060941.1	BestRefSeq	exon	64789526	64789598	.	-	.	ID=exon-NM_000515.5-1;Parent=rna-NM_000515.5;Dbxref=GeneID:2688,Genbank:NM_000515.5,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000515.5	GH1
NC_060941.1	BestRefSeq	exon	64789105	64789265	.	-	.	ID=exon-NM_000515.5-2;Parent=rna-NM_000515.5;Dbxref=GeneID:2688,Genbank:NM_000515.5,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000515.5	GH1
NC_060941.1	BestRefSeq	exon	64788776	64788895	.	-	.	ID=exon-NM_000515.5-3;Parent=rna-NM_000515.5;Dbxref=GeneID:2688,Genbank:NM_000515.5,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000515.5	GH1
NC_060941.1	BestRefSeq	exon	64788519	64788683	.	-	.	ID=exon-NM_000515.5-4;Parent=rna-NM_000515.5;Dbxref=GeneID:2688,Genbank:NM_000515.5,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000515.5	GH1
NC_060941.1	BestRefSeq	exon	64787962	64788265	.	-	.	ID=exon-NM_000515.5-5;Parent=rna-NM_000515.5;Dbxref=GeneID:2688,Genbank:NM_000515.5,HGNC:HGNC:4261,MIM:139250;gbkey=mRNA;gene=GH1;product=growth hormone 1%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000515.5	GH1
NC_060941.1	BestRefSeq	gene	64799505	64803094	.	-	.	ID=gene-CD79B;Dbxref=GeneID:974,HGNC:HGNC:1699,MIM:147245;Name=CD79B;description=CD79b molecule;gbkey=Gene;gene=CD79B;gene_biotype=protein_coding;gene_synonym=AGM6,B29,IGB	CD79B
NC_060941.1	BestRefSeq	exon	64802958	64803094	.	-	.	ID=exon-NM_021602.4-1;Parent=rna-NM_021602.4;Dbxref=GeneID:974,Genbank:NM_021602.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_021602.4;product=CD79b molecule%2C transcript variant 2;transcript_id=NM_021602.4	CD79B
NC_060941.1	BestRefSeq	exon	64802100	64802150	.	-	.	ID=exon-NM_021602.4-2;Parent=rna-NM_021602.4;Dbxref=GeneID:974,Genbank:NM_021602.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_021602.4;product=CD79b molecule%2C transcript variant 2;transcript_id=NM_021602.4	CD79B
NC_060941.1	BestRefSeq	exon	64800535	64800653	.	-	.	ID=exon-NM_021602.4-3;Parent=rna-NM_021602.4;Dbxref=GeneID:974,Genbank:NM_021602.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_021602.4;product=CD79b molecule%2C transcript variant 2;transcript_id=NM_021602.4	CD79B
NC_060941.1	BestRefSeq	exon	64800199	64800240	.	-	.	ID=exon-NM_021602.4-4;Parent=rna-NM_021602.4;Dbxref=GeneID:974,Genbank:NM_021602.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_021602.4;product=CD79b molecule%2C transcript variant 2;transcript_id=NM_021602.4	CD79B
NC_060941.1	BestRefSeq	exon	64799505	64800089	.	-	.	ID=exon-NM_021602.4-5;Parent=rna-NM_021602.4;Dbxref=GeneID:974,Genbank:NM_021602.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_021602.4;product=CD79b molecule%2C transcript variant 2;transcript_id=NM_021602.4	CD79B
NC_060941.1	BestRefSeq	exon	64802958	64803094	.	-	.	ID=exon-NM_000626.4-1;Parent=rna-NM_000626.4;Dbxref=GeneID:974,Genbank:NM_000626.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000626.4;product=CD79b molecule%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000626.4	CD79B
NC_060941.1	BestRefSeq	exon	64802100	64802150	.	-	.	ID=exon-NM_000626.4-2;Parent=rna-NM_000626.4;Dbxref=GeneID:974,Genbank:NM_000626.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000626.4;product=CD79b molecule%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000626.4	CD79B
NC_060941.1	BestRefSeq	exon	64800839	64801150	.	-	.	ID=exon-NM_000626.4-3;Parent=rna-NM_000626.4;Dbxref=GeneID:974,Genbank:NM_000626.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000626.4;product=CD79b molecule%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000626.4	CD79B
NC_060941.1	BestRefSeq	exon	64800535	64800653	.	-	.	ID=exon-NM_000626.4-4;Parent=rna-NM_000626.4;Dbxref=GeneID:974,Genbank:NM_000626.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000626.4;product=CD79b molecule%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000626.4	CD79B
NC_060941.1	BestRefSeq	exon	64800199	64800240	.	-	.	ID=exon-NM_000626.4-5;Parent=rna-NM_000626.4;Dbxref=GeneID:974,Genbank:NM_000626.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000626.4;product=CD79b molecule%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000626.4	CD79B
NC_060941.1	BestRefSeq	exon	64799505	64800089	.	-	.	ID=exon-NM_000626.4-6;Parent=rna-NM_000626.4;Dbxref=GeneID:974,Genbank:NM_000626.4,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000626.4;product=CD79b molecule%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_000626.4	CD79B
NC_060941.1	BestRefSeq	exon	64802958	64803094	.	-	.	ID=exon-NM_001329050.2-1;Parent=rna-NM_001329050.2;Dbxref=GeneID:974,Genbank:NM_001329050.2,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001329050.2;product=CD79b molecule%2C transcript variant 4;transcript_id=NM_001329050.2	CD79B
NC_060941.1	BestRefSeq	exon	64802100	64802153	.	-	.	ID=exon-NM_001329050.2-2;Parent=rna-NM_001329050.2;Dbxref=GeneID:974,Genbank:NM_001329050.2,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001329050.2;product=CD79b molecule%2C transcript variant 4;transcript_id=NM_001329050.2	CD79B
NC_060941.1	BestRefSeq	exon	64800535	64800653	.	-	.	ID=exon-NM_001329050.2-3;Parent=rna-NM_001329050.2;Dbxref=GeneID:974,Genbank:NM_001329050.2,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001329050.2;product=CD79b molecule%2C transcript variant 4;transcript_id=NM_001329050.2	CD79B
NC_060941.1	BestRefSeq	exon	64800199	64800240	.	-	.	ID=exon-NM_001329050.2-4;Parent=rna-NM_001329050.2;Dbxref=GeneID:974,Genbank:NM_001329050.2,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001329050.2;product=CD79b molecule%2C transcript variant 4;transcript_id=NM_001329050.2	CD79B
NC_060941.1	BestRefSeq	exon	64799505	64800089	.	-	.	ID=exon-NM_001329050.2-5;Parent=rna-NM_001329050.2;Dbxref=GeneID:974,Genbank:NM_001329050.2,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001329050.2;product=CD79b molecule%2C transcript variant 4;transcript_id=NM_001329050.2	CD79B
NC_060941.1	BestRefSeq	exon	64802958	64803094	.	-	.	ID=exon-NM_001039933.3-1;Parent=rna-NM_001039933.3;Dbxref=GeneID:974,Genbank:NM_001039933.3,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001039933.3;product=CD79b molecule%2C transcript variant 3;transcript_id=NM_001039933.3	CD79B
NC_060941.1	BestRefSeq	exon	64802100	64802153	.	-	.	ID=exon-NM_001039933.3-2;Parent=rna-NM_001039933.3;Dbxref=GeneID:974,Genbank:NM_001039933.3,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001039933.3;product=CD79b molecule%2C transcript variant 3;transcript_id=NM_001039933.3	CD79B
NC_060941.1	BestRefSeq	exon	64800839	64801150	.	-	.	ID=exon-NM_001039933.3-3;Parent=rna-NM_001039933.3;Dbxref=GeneID:974,Genbank:NM_001039933.3,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001039933.3;product=CD79b molecule%2C transcript variant 3;transcript_id=NM_001039933.3	CD79B
NC_060941.1	BestRefSeq	exon	64800535	64800653	.	-	.	ID=exon-NM_001039933.3-4;Parent=rna-NM_001039933.3;Dbxref=GeneID:974,Genbank:NM_001039933.3,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001039933.3;product=CD79b molecule%2C transcript variant 3;transcript_id=NM_001039933.3	CD79B
NC_060941.1	BestRefSeq	exon	64800199	64800240	.	-	.	ID=exon-NM_001039933.3-5;Parent=rna-NM_001039933.3;Dbxref=GeneID:974,Genbank:NM_001039933.3,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001039933.3;product=CD79b molecule%2C transcript variant 3;transcript_id=NM_001039933.3	CD79B
NC_060941.1	BestRefSeq	exon	64799505	64800089	.	-	.	ID=exon-NM_001039933.3-6;Parent=rna-NM_001039933.3;Dbxref=GeneID:974,Genbank:NM_001039933.3,HGNC:HGNC:1699,MIM:147245;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=CD79B;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001039933.3;product=CD79b molecule%2C transcript variant 3;transcript_id=NM_001039933.3	CD79B
NC_060941.1	BestRefSeq	gene	64809317	64843693	.	-	.	ID=gene-SCN4A;Dbxref=GeneID:6329,HGNC:HGNC:10591,MIM:603967;Name=SCN4A;description=sodium voltage-gated channel alpha subunit 4;gbkey=Gene;gene=SCN4A;gene_biotype=protein_coding;gene_synonym=CMS16,HOKPP2,HYKPP,HYPP,Na(V)1.4,NAC1A,Nav1.4,SkM1	SCN4A
NC_060941.1	BestRefSeq	exon	64843344	64843693	.	-	.	ID=exon-NM_000334.4-1;Parent=rna-NM_000334.4;Dbxref=GeneID:6329,Genbank:NM_000334.4,HGNC:HGNC:10591,MIM:603967;Note=The RefSeq transcript has 2 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SCN4A;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000334.4;product=sodium voltage-gated channel alpha subunit 4;tag=RefSeq Select;transcript_id=NM_000334.4	SCN4A
NC_060941.1	BestRefSeq	exon	64843127	64843245	.	-	.	ID=exon-NM_000334.4-2;Parent=rna-NM_000334.4;Dbxref=GeneID:6329,Genbank:NM_000334.4,HGNC:HGNC:10591,MIM:603967;Note=The RefSeq transcript has 2 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SCN4A;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000334.4;product=sodium voltage-gated channel alpha subunit 4;tag=RefSeq Select;transcript_id=NM_000334.4	SCN4A
NC_060941.1	BestRefSeq	exon	64842911	64843000	.	-	.	ID=exon-NM_000334.4-3;Parent=rna-NM_000334.4;Dbxref=GeneID:6329,Genbank:NM_000334.4,HGNC:HGNC:10591,MIM:603967;Note=The RefSeq transcript has 2 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SCN4A;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000334.4;product=sodium voltage-gated channel alpha subunit 4;tag=RefSeq Select;transcript_id=NM_000334.4	SCN4A
NC_060941.1	BestRefSeq	exon	64842497	64842625	.	-	.	ID=exon-NM_000334.4-4;Parent=rna-NM_000334.4;Dbxref=GeneID:6329,Genbank:NM_000334.4,HGNC:HGNC:10591,MIM:603967;Note=The RefSeq transcript has 2 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SCN4A;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000334.4;product=sodium voltage-gated channel alpha subunit 4;tag=RefSeq Select;transcript_id=NM_000334.4	SCN4A
NC_060941.1	BestRefSeq	exon	64841937	64842028	.	-	.	ID=exon-NM_000334.4-5;Parent=rna-NM_000334.4;Dbxref=GeneID:6329,Genbank:NM_000334.4,HGNC:HGNC:10591,MIM:603967;Note=The RefSeq transcript has 2 substitutions%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SCN4A;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_000334.4;product=sodium voltage-gated channel alpha subunit 4;tag=RefSeq Select;transcript_id=NM_000334.4	SCN4A
